Saida
1553.5251
1553.5251
1492.6799
1324.75
1266.4075
1248.8514
1248.8514
1248.8514
1236.8586
1236.8586
1210.547
1210.547
1157.3792
1157.3792
1154.9575
1154.9575
1130.1177
1130.1177
1129.2656
1103.602
1103.602
1061.1731
1061.1731
1046.3497
993.4881
993.4881
966.6506
966.6506
966.6506
959.91406
959.91406
959.91406
959.91406
959.91406
959.91406
892.1514
892.1514
892.1514
892.1514
892.1514
816.12256
816.12256
816.12256
816.12256
816.12256
816.12256
816.12256
816.12256
816.12256
816.12256
816.12256
816.12256
816.12256
816.12256
816.12256
816.12256
803.76917
803.76917
803.76917
769.7752
769.7752
769.7752
769.7752
769.7752
769.7752
769.7752
756.16174
756.16174
756.16174
732.29034
732.29034
713.8367
713.8367
713.8367
713.8367
713.8367
713.8367
713.8367
713.8367
713.8367
707.91614
707.91614
707.91614
685.9751
685.9751
685.9751
685.9751
683.66974
659.2562
659.2562
659.2562
659.2562
659.2562
659.2562
659.2562
658.2721
652.074
652.074
652.074
649.78955
649.78955
649.78955
616.3728
605.59454
605.59454
605.59454
605.59454
605.59454
605.59454
605.59454
595.4562
595.4562
595.4562
595.4562
595.4562
595.4562
595.4562
595.2334
595.2334
568.2487
568.2487
568.2487
568.2487
565.3625
565.3625
565.3625
565.3625
565.3625
565.3625
565.3625
557.92395
552.7214
552.7214
552.7214
542.7189
542.7189
533.65686
531.79565
531.79565
531.79565
531.79565
531.79565
531.79565
506.2967
506.2967
506.2967
506.2967
506.2967
496.9559
496.9559
496.9559
496.9559
493.67392
493.67392
493.67392
493.0958
493.0958
492.44318
492.44318
475.70673
475.70673
475.70673
460.87433
460.87433
460.87433
460.87433
460.87433
450.20233
450.20233
450.20233
450.20233
450.20233
450.20233
450.20233
450.20233
450.20233
431.14874
431.14874
431.14874
431.14874
431.14874
431.14874
431.14874
431.14874
409.17078
409.17078
409.17078
409.17078
409.17078
409.17078
409.17078
409.17078
409.17078
409.17078
409.17078
409.17078
409.17078
409.17078
409.17078
409.17078
406.40356
406.40356
406.40356
406.40356
406.40356
404.86115
402.34668
402.34668
402.34668
402.34668
399.3698
398.8059
398.8059
392.24854
392.24854
392.24854
386.28625
386.28625
386.28625
386.28625
386.28625
385.98138
385.98138
383.4884
383.4884
383.4884
377.72736
377.72736
377.72736
377.72736
377.72736
377.72736
366.23956
366.23956
366.23956
366.23956
365.08673
365.08673
365.08673
365.08673
364.51935
364.51935
364.51935
363.15765
361.67804
360.40924
360.40924
354.9455
354.9455
354.9455
354.9455
354.9455
354.40533
354.40533
354.00928
354.00928
354.00928
351.758
348.36224
348.36224
346.59753
346.59753
345.28522
345.28522
332.3636
332.3636
330.9314
329.5265
329.5265
329.5265
316.0667
316.0667
316.0667
316.0667
316.0667
316.0667
310.01337
310.01337
310.01337
310.01337
310.01337
310.01337
310.01337
310.01337
310.01337
310.01337
310.01337
310.01337
310.01337
310.01337
307.117
307.117
305.5114
305.5114
305.5114
305.5114
297.52057
291.75116
291.75116
291.75116
291.75116
291.75116
291.03375
291.03375
291.03375
291.03375
291.03375
291.03375
291.03375
288.55023
288.55023
288.55023
288.1317
288.1317
288.1317
283.7829
283.7829
283.7829
283.46985
283.46985
283.46985
283.01575
283.01575
279.9837
279.9837
279.76587
279.76587
277.56616
277.56616
277.56616
277.56616
277.56616
277.56616
277.56616
277.56616
277.56616
273.73602
273.73602
273.73602
272.97076
272.97076
272.97076
269.06897
269.06897
269.06897
269.06897
269.06897
269.06897
268.3938
268.3938
268.3938
268.3938
268.3938
267.94836
260.9959
260.9959
260.9959
260.9959
260.9959
260.9959
260.9959
260.68134
260.68134
260.68134
260.68134
260.68134
260.68134
260.68134
260.68134
256.07977
251.90161
251.90161
251.90161
251.90161
251.90161
251.90161
251.90161
251.90161
251.90161
251.90161
249.1333
249.1333
249.1333
249.1333
249.1333
249.1333
247.75879
247.75879
247.68518
247.68518
247.68518
247.34222
247.34222
247.34222
247.34222
246.0075
244.85626
244.85626
244.85626
244.85626
243.98297
242.61523
242.61523
241.36243
241.36243
239.47913
239.47913
238.78217
238.78217
238.73364
238.73364
236.95825
236.95825
235.19763
235.19763
235.19763
235.08276
235.08276
235.08276
235.08276
232.84857
232.84857
232.84857
232.64862
232.64862
232.64862
232.64862
231.23553
231.23553
231.23553
231.23553
231.23553
228.48047
228.48047
228.48047
228.48047
228.48047
228.48047
224.1344
224.1344
224.1344
224.1344
224.1344
224.1344
224.1344
224.11578
222.8294
222.8045
222.8045
222.8045
222.8045
222.0625
222.0625
222.0625
222.0625
222.0625
222.0625
222.0625
219.953
219.953
219.953
219.953
219.953
219.94385
219.94385
219.94385
219.94385
219.87396
219.87396
219.77032
219.77032
219.69647
219.69647
219.69647
219.69647
218.95123
218.95123
213.31958
213.31958
213.31958
213.31958
213.31958
213.31958
213.31958
213.31958
213.31958
213.31958
213.31958
213.31958
213.31958
213.31958
211.70288
211.70288
211.70288
211.70288
211.70288
211.70288
209.15967
209.15967
209.15967
209.15967
209.15967
209.15967
209.15967
209.15967
209.15967
209.15967
209.15967
209.15967
208.08917
208.08917
207.61743
207.61743
207.61743
204.64111
204.64111
204.64111
204.64111
204.64111
204.64111
202.77191
202.77191
202.77191
202.77191
202.77191
202.77191
202.77191
202.77191
202.77191
202.77191
202.77191
202.67792
202.67792
202.67792
201.33179
200.42047
200.42047
200.42047
200.42047
200.42047
200.42047
200.31464
200.31464
200.31464
200.31464
200.31464
200.31464
200.31464
200.31464
200.31464
199.88983
199.00519
199.00519
198.73846
195.44226
195.44226
195.44226
195.44226
195.44226
195.44226
195.44226
193.11133
193.11133
193.11133
193.11133
193.11133
193.11133
191.81775
191.81775
191.81775
191.81775
191.81775
191.81775
191.81775
191.81775
191.67682
191.67682
191.67682
191.67682
191.10168
191.10168
191.10168
191.10168
191.10168
191.10168
191.10168
191.10168
190.32062
190.32062
190.32062
